adult_c_000000000074_1	adult_c_000000000074_2	adult_c_000000000253_1	adult_c_000000000329_1	adult_c_000000000515_1	adult_c_000000000801_1	adult_c_000000358633_1	adult_c_000000359312_1	adult_c_000000520680_1	adult_c_000001082145_1	adult_c_000001082145_2	adult_c_000001082153_1	adult_c_000001082172_1	adult_c_000001082172_2	adult_c_000001082227_1	adult_c_000001082312_1	adult_c_000001082340_1	adult_c_000001082544_1	adult_c_000001082546_1	adult_c_000001082609_1	adult_c_000001082674_1	adult_c_000001082753_1	adult_c_000001083021_1	adult_c_000001083087_1	adult_c_000001084269_1	adult_c_000001697990_1	adult_c_000001698149_1	adult_c_000001698149_2	adult_c_000001698238_1	adult_c_000001698339_1	adult_c_000001698700_1	adult_c_000001699266_1	adult_c_000001699674_1	adult_c_000001699985_1	adult_c_000001704041_1	adult_c_000002012951_1	adult_c_000002012951_2	adult_c_000002012989_1	adult_c_000002012993_1	adult_c_000002013135_1	adult_c_000002205632_1	adult_c_000002205865_1	adult_c_000002454345_1	adult_c_000002454352_1	adult_c_000002454411_1	adult_c_000002454416_1	adult_c_000002454444_1	adult_c_000002454450_1	adult_c_000002454576_1	adult_c_000002454588_1	adult_c_000002454722_1	adult_c_000002454751_1	adult_c_000002808107_1	adult_c_000002808107_2	adult_c_000002808113_1	adult_c_000002808141_1	adult_c_000002808141_2	adult_c_000002808176_1	adult_c_000002808617_1	adult_c_000002955253_1	adult_c_000002955253_2	adult_c_000002955253_3	adult_c_000002955253_4	adult_c_000002955253_5	adult_c_000002955301_1	adult_c_000002955301_2	adult_c_000002955364_1	adult_c_000002955701_1	adult_c_000002955808_1	adult_c_000002955819_1	adult_c_000002955876_1	adult_c_000002956018_1	adult_c_000002956380_1	adult_c_000002957117_1	adult_c_000002957226_1	adult_c_000003211379_1	adult_c_000003211382_1	adult_c_000003211468_1	adult_c_000003211523_1	adult_c_000003211643_1	adult_c_000003212341_1	adult_c_000003513025_1	adult_c_000003513025_2	adult_c_000003513025_3	adult_c_000003513150_1	adult_c_000003513217_1	adult_c_000003513241_1	adult_c_000003513463_1	adult_c_000003513629_1	adult_c_000003798789_1	adult_c_000003798815_1	adult_c_000004174578_1	adult_c_000004174614_1	adult_c_000004174622_1	adult_c_000004174691_1	adult_c_000004493597_1	adult_c_000004735154_1	adult_c_000004735184_1	adult_c_000004735478_1	adult_c_000005117362_1	adult_c_000005117488_1	adult_c_000005117674_1	adult_c_000005117827_1	adult_c_000005118029_1	adult_c_000005503414_1	adult_c_000005503440_1	adult_c_000005638975_1	adult_c_000005639083_1	adult_c_000005639089_1	adult_c_000005639257_1	adult_c_000006007668_1	adult_c_000006007941_1	adult_c_000006501244_1	adult_c_000006501252_1	adult_c_000006501409_1	adult_c_000006501488_1	adult_c_000007050585_1	adult_c_000007050643_1	adult_c_000007050643_2	adult_c_000007050851_1	adult_c_000007050862_1	adult_c_000007050912_1	adult_c_000007050965_1	adult_c_000007288282_1	adult_c_000007629373_1	adult_c_000007629373_2	adult_c_000007629525_1	adult_c_000007629582_1	adult_c_000007629995_1	adult_c_000007869127_1	adult_c_000007869171_1	adult_c_000007869312_1	adult_c_000008174892_1	adult_c_000008174901_1	adult_c_000008174901_2	adult_c_000008174984_1	adult_c_000008175023_1	adult_c_000008175049_1	adult_c_000008175666_1	adult_c_000008175705_1	adult_c_000008175866_1	adult_c_000008176248_1	adult_c_000008418239_1	adult_c_000008418252_1	adult_c_000008418315_1	adult_c_000008418797_1	adult_c_000008693096_1	adult_c_000008693386_1	adult_c_000008893491_1	adult_c_000008893570_1	adult_c_000008893599_1	adult_c_000008893658_1	adult_c_000008893658_2	adult_c_000008893666_1	adult_c_000008893684_1	adult_c_000008893694_1	adult_c_000008893711_1	adult_c_000008893813_1	adult_c_000008893944_1	adult_c_000008893965_1	adult_c_000008893965_2	adult_c_000008893979_1	adult_c_000008894078_1	adult_c_000008894078_2	adult_c_000008894223_1	adult_c_000008894303_1	adult_c_000008894504_1	adult_c_000008894505_1	adult_c_000008894963_1	adult_c_000008895240_1	adult_c_000008895263_1	adult_c_000008895289_1	adult_c_000008895425_1	adult_c_000008895517_1	adult_c_000008895641_1	adult_c_000008896141_1	adult_c_000008896282_1	adult_c_000009238592_1	adult_c_000009238639_1	adult_c_000009238662_1	adult_c_000009238662_2	adult_c_000009238704_1	adult_c_000009238857_1	adult_c_000009238927_1	adult_c_000009238951_1	adult_c_000009239288_1	adult_c_000009239399_1	adult_c_000009239534_1	adult_c_000009239549_1	adult_c_000009239761_1	adult_c_000009796433_1	adult_c_000009796510_1	adult_c_000009796510_2	adult_c_000009796704_1	adult_c_000009797086_1	adult_c_000009902672_1	adult_c_000009902758_1	adult_c_000009902917_1	adult_c_000009903018_1	adult_c_000009903073_1	adult_c_000009903079_1	adult_c_000009903079_2	adult_c_000009903082_1	adult_c_000009903100_1	adult_c_000009903210_1	adult_c_000009903212_1	adult_c_000009903260_1	adult_c_000009903337_1	adult_c_000009903506_1	adult_c_000009903659_1	adult_c_000009903689_1	adult_c_000009903762_1	adult_c_000009904452_1	adult_c_000009904612_1	adult_c_000009905953_1	adult_c_000009906197_1	adult_c_000010252652_1	adult_c_000010434937_1	adult_c_000010434937_2	adult_c_000010435350_1	adult_c_000010612878_1	adult_c_000010612878_2	adult_c_000010612878_3	adult_c_000010612882_1	adult_c_000010612882_2	adult_c_000010612882_3	adult_c_000010612941_1	adult_c_000010613001_1	adult_c_000010613012_1	adult_c_000010613216_1	adult_c_000010613291_1	adult_c_000010613334_1	adult_c_000010840574_1	adult_c_000010840580_1	adult_c_000010840695_1	adult_c_000010840712_1	adult_c_000010993363_1	adult_c_000010993568_1	adult_c_000010993709_1	adult_c_000011135113_1	adult_c_000011259081_1	adult_c_000012458878_1	adult_c_000012458882_1	adult_c_000012458901_1	adult_c_000012458990_1	adult_c_000012459043_1	adult_c_000012459167_1	adult_c_000012459381_1	adult_c_000012771082_1	adult_c_000012771341_1	adult_c_000013094138_1	adult_c_000013094215_1	adult_c_000013094287_1	adult_c_000013094433_1	adult_c_000013225982_1	adult_c_000013226111_1	adult_c_000013226115_1	adult_c_000013226543_1	adult_c_000013454083_1	adult_c_000013454086_1	adult_c_000013454101_1	adult_c_000013454101_2	adult_c_000013454543_1	adult_c_000013455219_1	adult_c_000013455746_1	adult_c_000013661145_1	adult_c_000013661145_2	adult_c_000013661145_3	adult_c_000013661185_1	adult_c_000013661289_1	adult_c_000013661363_1	adult_c_000013661363_2	adult_c_000013661385_1	adult_c_000013661423_1	adult_c_000013661442_1	adult_c_000013661550_1	adult_c_000013661550_2	adult_c_000013661551_1	adult_c_000013661766_1	adult_c_000013661838_1	adult_c_000013661873_1	adult_c_000013662038_1	adult_c_000013662066_1	adult_c_000013662340_1	adult_c_000013662355_1	adult_c_000013662409_1	adult_c_000013662810_1	adult_c_000013665368_1	adult_c_000014022235_1	adult_c_000014022244_1	adult_c_000014234155_1	adult_c_000014234155_2	adult_c_000014234156_1	adult_c_000014234181_1	adult_c_000014234210_1	adult_c_000014234210_2	adult_c_000014234297_1	adult_c_000014234441_1	adult_c_000014234633_1	adult_c_000014234709_1	adult_c_000014684369_1	infant_c_000000006854_1	infant_c_000000006864_1	infant_c_000000006892_1	infant_c_000000014380_1	infant_c_000000020966_1	infant_c_000000023493_1	infant_c_000000023497_1	infant_c_000000023502_1	infant_c_000000023502_2	infant_c_000000039988_1	infant_c_000000045570_1	infant_c_000000045576_1	infant_c_000000045630_1	infant_c_000000045650_1	infant_c_000000045669_1	infant_c_000000074962_1	infant_c_000000094061_1	infant_c_000000099900_1	infant_c_000000099905_1	infant_c_000000099932_1	infant_c_000000100045_1	infant_c_000000122023_1	infant_c_000000125876_1	infant_c_000000125885_1	infant_c_000000125966_1	infant_c_000000128584_1	infant_c_000000128584_2	infant_c_000000128663_1	infant_c_000000128685_1	infant_c_000000128696_1	infant_c_000000128700_1	infant_c_000000135388_1	infant_c_000000135411_1	infant_c_000000135416_1	infant_c_000000135456_1	infant_c_000000135483_1	infant_c_000000152023_1	infant_c_000000174700_1	infant_c_000000174710_1	infant_c_000000174731_1	infant_c_000000174759_1	infant_c_000000179675_1	infant_c_000000179771_1	infant_c_000000179786_1	infant_c_000000193721_1	infant_c_000000205424_1	infant_c_000000205471_1	infant_c_000000205574_1	infant_c_000000224801_1	infant_c_000000245609_1	infant_c_000000245907_1	infant_c_000000245980_1	infant_c_000000258786_1	infant_c_000000262355_1	infant_c_000000262355_2	infant_c_000000262436_1	infant_c_000000262443_1	infant_c_000000262451_1	infant_c_000000263218_1	infant_c_000000263281_1	infant_c_000000286772_1	infant_c_000000286787_1	infant_c_000000286907_1	infant_c_000000303989_1	infant_c_000000303989_2	infant_c_000000303997_1	infant_c_000000304100_1	infant_c_000000304115_1	infant_c_000000304131_1	infant_c_000000336129_1	infant_c_000000350544_1	infant_c_000000350564_1	infant_c_000000358770_1	infant_c_000000374084_1	infant_c_000000374099_1	infant_c_000000374119_1	infant_c_000000374357_1	infant_c_000000381620_1	infant_c_000000381632_1	infant_c_000000381671_1	infant_c_000000381698_1	infant_c_000000393866_1	infant_c_000000401200_1	infant_c_000000401206_1	infant_c_000000401596_1	infant_c_000000413394_1	infant_c_000000413404_1	infant_c_000000414145_1	infant_c_000000414188_1	infant_c_000000414439_1	infant_c_000000443434_1	infant_c_000000443438_1	infant_c_000000443464_1	infant_c_000000443473_1	infant_c_000000443504_1	infant_c_000000460740_1	infant_c_000000460760_1	infant_c_000000466735_1	infant_c_000000466760_1	infant_c_000000466798_1	*
SRR5650119	-3.37212864107171	-1.58036917184366	-0.11403210305023	-0.974233368273342	-0.32760620334829	-0.599539918831931	4.64781304660565	3.66753170879036	-3.37212864107171	3.28202387911151	-3.37212864107171	-0.599539918831931	0.456512755417382	-0.599539918831931	-0.32760620334829	2.90263338017023	-0.974233368273342	-3.37212864107171	0.817526100954713	-0.599539918831931	-3.37212864107171	-1.58036917184366	4.59028703904935	5.13924766502296	1.29131045304035	-0.32760620334829	-0.599539918831931	-1.58036917184366	-3.37212864107171	-1.58036917184366	-0.974233368273342	-0.599539918831931	-1.58036917184366	4.006255071925	-3.37212864107171	-1.58036917184366	-3.37212864107171	-3.37212864107171	-3.37212864107171	-0.974233368273342	3.49584576789858	5.83329968654345	-0.974233368273342	-1.58036917184366	-0.11403210305023	3.89049995990253	-0.974233368273342	8.31576642114685	-1.58036917184366	-0.599539918831931	-0.974233368273342	-1.58036917184366	3.38596586335602	7.96918966242176	1.70927572391275	-3.37212864107171	-0.974233368273342	-0.974233368273342	1.33740156024062	-0.974233368273342	-3.37212864107171	-3.37212864107171	-3.37212864107171	-3.37212864107171	-3.37212864107171	-1.58036917184366	-1.58036917184366	0.211390297384397	2.75036416844267	1.38146155003465	6.58755019111416	-0.974233368273342	-1.58036917184366	-0.599539918831931	-0.11403210305023	-1.58036917184366	0.456512755417382	-0.11403210305023	-1.58036917184366	-0.32760620334829	-1.58036917184366	-3.37212864107171	-0.974233368273342	-0.599539918831931	-1.58036917184366	-0.974233368273342	-0.599539918831931	-1.58036917184366	0.0618585634134337	-0.599539918831931	-0.974233368273342	0.559696991652613	-0.974233368273342	-0.599539918831931	3.75154414413289	4.30850878648922	4.10434374009219	-0.32760620334829	4.2267718157997	-3.37212864107171	1.02232051360073	-0.974233368273342	-0.974233368273342	-1.58036917184366	-0.974233368273342	1.02232051360073	-0.974233368273342	-1.58036917184366	-3.37212864107171	-0.974233368273342	-1.58036917184366	4.32907153978573	4.27087499448901	-0.32760620334829	-1.58036917184366	-0.32760620334829	-3.37212864107171	-3.37212864107171	-1.58036917184366	-1.58036917184366	3.60887709965002	-3.37212864107171	5.18735746253478	-0.599539918831931	5.73739642566565	3.561294384659	3.59483849754227	7.90210806958218	4.56916692983482	-0.974233368273342	4.32226416155771	-3.37212864107171	-0.974233368273342	-3.37212864107171	-0.599539918831931	-1.58036917184366	-0.599539918831931	0.341443425632595	-1.58036917184366	7.39353130965097	-0.974233368273342	-0.974233368273342	-3.37212864107171	0.341443425632595	4.32453844045475	3.26905352866888	-3.37212864107171	4.69282225067743	-0.974233368273342	1.50306868212944	2.3993124820583	0.738745223101599	-3.37212864107171	-1.58036917184366	-0.974233368273342	-1.58036917184366	-0.974233368273342	-0.599539918831931	-0.974233368273342	-0.32760620334829	2.82431548672281	-0.32760620334829	-0.974233368273342	-3.37212864107171	-0.974233368273342	2.78272945294471	4.86825647444462	0.0618585634134337	-3.37212864107171	-0.974233368273342	-0.599539918831931	-1.58036917184366	-3.37212864107171	-0.974233368273342	1.19221955039612	-1.58036917184366	3.17322101926271	-0.974233368273342	-3.37212864107171	-0.599539918831931	-3.37212864107171	-3.37212864107171	-0.974233368273342	4.7252976575255	-3.37212864107171	4.84016849715806	-0.599539918831931	3.96480827263591	-0.32760620334829	-3.37212864107171	6.46527252633656	3.40892898486447	5.85122666798197	4.5867978519784	3.66753170879036	-1.58036917184366	0.653223049663437	-1.58036917184366	0.0618585634134337	-0.599539918831931	0.738745223101599	3.11403214787238	-0.599539918831931	-0.599539918831931	5.51676602829988	-1.58036917184366	0.211390297384397	1.13873086544514	0.0618585634134337	-1.58036917184366	0.0618585634134337	-0.974233368273342	0.0618585634134337	2.79328921315971	3.7595698693952	6.21637415648463	0.0618585634134337	2.33498162367716	4.32226416155771	5.03992623222122	0.0618585634134337	-0.32760620334829	-3.37212864107171	-1.58036917184366	-3.37212864107171	-3.37212864107171	0.211390297384397	-3.37212864107171	0.211390297384397	-1.58036917184366	-1.58036917184366	1.97972949240435	1.13873086544514	6.79664198897272	-0.11403210305023	-0.32760620334829	-3.37212864107171	0.0618585634134337	-0.974233368273342	-0.32760620334829	4.37762476520273	0.958604699214618	-3.37212864107171	1.0822186551818	-1.58036917184366	-0.599539918831931	-0.974233368273342	2.4597538362118	-0.32760620334829	4.43008067517541	7.45801572933775	4.45829697674862	6.07257213742385	6.4151621170619	-3.37212864107171	0.211390297384397	-3.37212864107171	2.414768740295	-1.58036917184366	6.30106485612137	3.46413063620535	-3.37212864107171	4.56916692983482	3.90787961181248	3.71878118100827	-3.37212864107171	-3.37212864107171	-0.32760620334829	-0.11403210305023	-3.37212864107171	3.8511670384906	5.70593669159465	-0.974233368273342	-1.58036917184366	-1.58036917184366	-3.37212864107171	-0.599539918831931	0.341443425632595	-0.32760620334829	-1.58036917184366	-3.37212864107171	-0.974233368273342	1.76953491543095	0.0618585634134337	-1.58036917184366	-3.37212864107171	-3.37212864107171	3.98095327944372	-0.599539918831931	-1.58036917184366	-3.37212864107171	-0.11403210305023	-0.599539918831931	-0.974233368273342	-0.32760620334829	-3.37212864107171	-0.974233368273342	-0.974233368273342	-0.974233368273342	-0.32760620334829	-3.37212864107171	-0.599539918831931	0.456512755417382	2.13320289486065	0.817526100954713	-1.58036917184366	-0.11403210305023	1.42366190452503	-3.37212864107171	-0.599539918831931	1.54052624466434	1.73985914728483	-3.37212864107171	-0.974233368273342	0.341443425632595	-0.599539918831931	1.61147798063662	1.33740156024062	-0.11403210305023	-0.599539918831931	-1.58036917184366	1.76953491543095	0.211390297384397	-0.11403210305023	-0.32760620334829	-0.32760620334829	0.341443425632595	0.211390297384397	0.0618585634134337	2.67050419261067	-0.974233368273342	0.0618585634134337	-0.599539918831931	-0.32760620334829	-0.974233368273342	0.456512755417382	-1.58036917184366	-0.32760620334829	-0.599539918831931	0.341443425632595	-1.58036917184366	-3.37212864107171	1.85361803264149	-1.58036917184366	-1.58036917184366	1.88014478697492	-1.58036917184366	3.74750699694592	1.95574752771787	1.24299187576955	0.0618585634134337	-0.974233368273342	1.76953491543095	-0.11403210305023	5.71105994524399	-0.974233368273342	6.75254053946509	-1.58036917184366	-0.32760620334829	0.559696991652613	-3.37212864107171	0.341443425632595	-3.37212864107171	1.64515119574321	-1.58036917184366	-3.37212864107171	-0.974233368273342	-0.11403210305023	-0.32760620334829	-1.58036917184366	-0.974233368273342	1.82636839019411	-1.58036917184366	-3.37212864107171	-0.32760620334829	-0.32760620334829	-0.974233368273342	-0.32760620334829	1.70927572391275	-0.974233368273342	-1.58036917184366	-3.37212864107171	-1.58036917184366	-1.58036917184366	1.64515119574321	0.653223049663437	0.0618585634134337	-0.599539918831931	-3.37212864107171	-3.37212864107171	1.54052624466434	1.76953491543095	-0.974233368273342	-3.37212864107171	0.211390297384397	-0.599539918831931	-1.58036917184366	-3.37212864107171	-1.58036917184366	1.61147798063662	-0.974233368273342	-3.37212864107171
SRR3131760	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	1.66640010444238	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	2.32779858668775	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	-1.1061886177974	3.22454472248893	-1.1061886177974	-1.1061886177974	-1.1061886177974	2.91916307293775	-1.1061886177974	-1.1061886177974	2.32779858668775	2.91916307293775	4.97145362555163	-1.1061886177974	-1.1061886177974	-1.1061886177974	2.15190792022408	3.08346612422902	9.38469663511506	6.31199220492939	5.46048381200584	3.08346612422902	4.09230841346843	8.95733227772414	7.66502644457798	4.69592975757966	-1.1061886177974	-1.1061886177974	-1.1061886177974	3.76900870540375	1.93833381992602	-1.1061886177974	-1.1061886177974	7.40216562495163	5.70285068824558	5.60433449165503	-1.1061886177974	5.80256616151782	7.96557910431484	-1.1061886177974	-1.1061886177974	5.68615580967341	3.08346612422902	5.6634533590551	9.70668589029609	3.15649125924391	9.07022263621496	3.60334158351493	2.47733032065871	2.82563701492692	8.91778941307335	-1.1061886177974	2.82563701492692	3.80646626793865	-1.1061886177974	-1.1061886177974	-1.1061886177974	8.9095556170844	-1.1061886177974	-1.1061886177974	8.19636623816659	9.41682648542491	4.79644471560397	2.60738344890691	8.41903548405571	7.91794265065764	8.49659916520564	7.34827774371053	9.59471603647447	6.00532349869876	4.22168755099218	2.72245277869169	4.66525250533262	-1.1061886177974	-1.1061886177974	6.69397445259556	8.99557585832281	2.15190792022408	2.91916307293775	6.61958282379055	5.1964303579475	8.26593040974141	-1.1061886177974	-1.1061886177974	3.00468524637591	7.23569835171879	4.93644421588498	9.45523335954293	-1.1061886177974	4.14608481024923	2.47733032065871	2.60738344890691	4.39914291813496	-1.1061886177974	-1.1061886177974	-1.1061886177974	7.39507842306858	5.41000445824556	-1.1061886177974	2.91916307293775	5.96368551066117	-1.1061886177974
