PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	PC33	PC34	PC35	PC36	PC37	PC38	PC39	PC40	PC41	PC42	PC43	PC44	PC45	PC46	PC47	PC48	PC49	PC50	PC51	PC52	PC53	PC54	PC55	PC56	PC57	PC58	PC59	PC60	PC61	PC62	PC63	PC64	PC65	PC66	PC67	PC68	PC69	PC70	PC71	PC72	PC73	PC74	PC75	PC76	PC77	PC78	PC79	PC80	PC81	PC82	PC83	PC84	PC85	PC86	PC87	PC88	PC89	PC90	PC91	PC92	PC93	PC94	PC95	PC96	PC97	PC98	PC99	PC100	PC101
SRR3131786	28.955431787338	5.1572650194357	1.24651443959828	-8.80416146420109	-9.04957330258105	-4.50840598705013	-9.102437476245	1.04739894779123	9.09477529370216	-1.64916651727787	3.27534305828699	-0.386103042066695	5.33067293235704	1.72398888025115	-2.89209807852003	-2.01269831375167	-5.54316497279918	-4.8588214525186	6.26940643104265	1.14231989718839	-1.22740289075957	1.39738988591926	1.24762850420597	0.441002130689643	2.53679061754651	-1.03094516918982	-0.212113536504303	-1.10570782653157	-1.43043035300479	2.23871861023677	1.68879913727914	1.22389513209913	1.32418365185947	-0.521511423357727	-0.000379439601129032	-0.271474592445856	-0.763586642167295	-0.871944531775916	1.26049511402048	0.517088317251239	-0.294706355487989	-0.253832931323006	0.650423838246325	1.54263695496283	-0.522640279637103	-0.000758537516386992	-0.102554927674618	0.0446132810647212	0.40997220223629	0.910014298591313	0.394208896233334	0.288321341018639	1.44682439385663	-0.988736784289158	0.184036515336774	0.747164615393717	-1.02733203143331	0.0597258119953571	-0.57300152744872	-0.111349296802189	-0.257438215075717	-0.356704708416815	-0.603027238037949	-1.43311667768132	-0.446389303181151	0.355874284564523	0.324410827093674	0.174530990680157	0.0817454287222216	-0.718582337006412	-0.246823754695128	1.01020918028041	-0.313975826954459	-0.273242368377907	-0.733508277002207	-0.791075018303382	-0.29688017981279	1.11553184742142	-0.917079080065426	0.847857159023922	1.20351992139322	-0.914120391849714	0.940246534463781	0.309155945087914	1.21354073183239	0.892752963901025	1.87776336710206	1.4513415172083	0.435572397900141	1.43747175691125	-0.757150050857401	-0.256066054038469	-0.654391730837952	0.389296155575164	-0.568727145868425	-0.448845043692048	0.301655471387275	-0.0554388434576792	0.081731903891252	-0.096986956844907	-8.18789480661053e-16
SRR5650132	-42.3467942114197	31.0927166427192	-3.61925228412168	19.5914815469482	-12.3122083653794	-0.312874378163302	10.7271576693646	10.1334178569454	9.2173939323085	-7.1132094022883	-0.309691455315676	1.61859390860995	-0.795049973877151	-0.449457806081621	1.30358111746012	1.22455299215248	0.697403885455947	3.2039082511808	-1.02300566471565	-0.931917423747386	4.59770782030112	-0.0401999412715193	0.0119564481392594	-3.31905885391927	-1.9001097113153	-2.14758328001962	-0.231783680928919	-1.15332950139857	1.44485613253369	-0.214588629840272	2.15721947851429	1.09430127071308	0.0371697323759377	3.69533267595582	1.84150727619049	1.17378073726396	-0.863566477075355	2.26408812504354	-0.742621372908168	-2.10750071865381	1.53084038715851	-0.424644530421396	2.13544046216269	-1.01242748582937	0.65771765876055	0.935596151393962	-3.88579636523526	1.02245208859515	0.593475472111747	2.59726788975166	3.26072326627977	-0.945019139658794	0.70906721239278	-2.12273160420812	0.652486200506928	-1.04246041053007	1.28865806705607	0.0769092073137618	0.735526409827455	0.216043063152978	3.01595660976688	2.57551580580422	0.0145721277516865	-3.5751684085495	-1.51098632815592	-0.0445225289696942	-0.462669232165752	-1.36208685911357	-0.410434762300783	0.24501134459921	2.50441659255545	2.02195507457533	-2.05016550615592	-0.552720185098291	0.886259159060052	0.571174046720021	-0.204540866862623	-1.07030921032298	-0.0491311793390518	-0.114933335980323	-0.0638324005381855	-0.612383891220895	0.187219179122627	-0.027829724216567	-0.186294386778372	0.0594298184018551	0.0361485685606732	0.0247458323594617	0.0263307482301478	0.0424619129044022	0.0673965929636974	0.122402318544949	0.063811846690621	-0.0232629163716568	0.0384134878316843	-0.0106964567491456	-0.0090089151723586	0.0310860655011432	-0.00325452636221386	-0.0100694560643686	-1.33226762955019e-15
SRR5650135	-27.8967952808663	3.82960261702565	4.27074611392768	-13.8083137465595	14.8482377930999	-5.30617622444556	-2.48717730101101	10.2380489169059	-4.7746689203399	-4.17560681455536	-3.30769508297315	5.30318344183635	-1.13201054558908	0.661875034708362	-4.72745158966556	0.977178065717352	-1.88643780745308	4.60844046735622	-0.452020873063262	-5.09670914731779	-1.75529563272994	-0.801281511889844	-4.36608417856929	1.0818808331571	2.0407912891392	-0.0706614701728491	2.79848605998792	-0.431721439808982	-0.761104184558454	0.33439106623723	6.26009085351214	1.04526144069116	-1.82413160980196	-2.32541274437705	3.65483072166602	0.902538901628926	-3.68928259433439	-2.73629005554872	-0.346769147747069	-0.969966947246314	0.854268260859608	-4.88615584943432	-2.94183817381027	-3.65808219247928	0.201314734977807	-4.9371879013635	-0.8781156952362	-0.572890890684349	0.406913305741088	0.289055416272624	-1.87976157185174	-0.783457885671849	-0.960855307932846	-0.916330203424017	-1.22656390599697	-0.340430413925033	-3.48851799102764	0.556727635767981	-0.661057254704178	-0.925751068629521	2.4872709003341	-0.428905556879842	-0.77497409251579	-1.02691454431452	-1.63100837808552	-1.72231092609116	-0.514059548505122	0.765117184374481	0.57484012837256	1.29126445460358	-0.899541174473017	-0.973914107357297	-0.610629638071221	0.410796814622982	0.607264917222114	0.905478412692448	1.04586622197487	1.855556894667	0.104598059587927	-0.705050804098642	-0.0902753250255832	0.194785513031449	0.0132693414213517	0.172755324530145	-0.00815757495621715	-0.204372892846808	-0.051102305677455	-0.0230205491374355	0.115269605249797	0.0286088967216043	-0.0668589746055622	-0.0229545571545938	-0.00259115105670285	-0.116063808912244	-0.0220504618272631	0.0349314483839938	0.0363161818540065	-0.00927945638408825	-0.0103742689546574	0.00210967353857623	2.04697370165263e-15
SRR3131756	23.6599048855989	2.52121209589981	1.24650675202454	-2.88943077930654	-3.93563060939845	-14.950209464546	-0.105782403026565	-4.82710384879106	11.574155826649	-1.80517250515738	3.78405535804703	-5.44246605212514	-8.51159652001583	-6.34137736876135	-6.65389056220357	-1.6246989161085	3.21599456418079	5.83435972223051	-5.47794267236045	3.14258130608258	-7.11521480844599	9.04457176886424	6.32113254192342	7.72193953723295	8.23815964428014	3.26024150805284	-4.19897832654966	-6.27020411978048	0.977142432450376	-0.238940021206057	2.87569325413629	-1.04814448754035	0.00235630398794348	1.41248318403523	1.08560201267458	-0.0529675738505944	2.3051048646599	-0.691795861316172	-3.35857951782167	-1.68258440452837	2.15391618274602	-0.560016370648548	-1.10856462422176	0.324315174253765	2.13310055669356	1.26049087722791	-0.555669272098368	1.4403133520336	0.00226195335775183	-0.553678752896181	2.07253559682187	0.340947816232265	-1.57518479067895	0.717453370863078	-1.78269232739917	0.177462013257458	-0.0881760278104201	0.748891649579752	0.770849775319841	-0.0401514753946439	-0.573551654707893	0.301234202656217	2.29044292073299	1.14119793345257	-1.03107573538119	0.71431223600784	-0.266955150297307	-0.73514219318754	0.143236772924759	0.791480319652992	-0.795998281720373	0.460446788753074	0.0881991373104687	0.0858373305546675	0.143677947519621	0.601647316921148	0.00168638775743818	-0.174355472053319	-0.295108050995821	-0.156771999136759	-0.126496621221261	-0.106348087553596	0.0376969420685393	-0.0692529350095806	-0.234756648623469	-0.0300979208224533	-0.0578231174829314	0.0929774044830793	-0.143680270214449	-0.0778038093927661	-0.0952899512465588	0.0447760228149906	-0.0915764351470195	-0.00322400296130291	-0.0258460975590942	-0.063363901613731	0.00641071831192852	0.0471875550872936	-0.00150856670346654	0.000845831494988833	2.44249065417534e-15
SRR5650126	-15.7188954191679	-5.74506800463368	-16.7767531263553	-3.53870123648227	2.21093633425451	-15.2890939218193	10.9157888426447	-9.26586046340621	0.887770603402875	3.17795892563348	-3.05057978377966	1.92302714260646	5.62933285428968	1.93394353987894	-3.58294135388588	11.6799657448617	19.1747587652687	-5.01587123036128	3.32237626522045	10.1549007960267	-5.96423476082444	-1.93274493909432	-5.8828498345727	-1.63759591654441	-3.24504235132657	1.73990171515124	-5.02727287919319	-1.20418390988933	2.12743366976905	4.50629629238443	4.1833698537128	-1.72258164446798	-1.32531497069859	-0.00599696667472024	1.00106679938296	1.79354153695041	-1.14040920567688	1.49739906991509	2.26570403282626	0.732848021880519	0.907385748967605	-0.618227267411834	0.0643061993502476	-0.0582859999540321	-0.711645380046937	1.50201933165115	0.346389569928773	-2.15707542026005	-0.085760505204481	0.190628476836835	-0.338153877345553	-0.71180152943766	-1.5809196734977	-0.798125665077791	1.04227601916759	-0.865527884335179	-0.346347302652786	-0.371244940067798	0.0608340389489824	0.798778607713784	-0.0514165438823443	0.83267876388575	-1.02712143964824	0.713712368083268	-0.883262073900723	0.682392405195995	0.0405856114242428	0.532679140053183	0.123474513503911	-1.15996275727487	-0.401409157318927	0.233267359659065	0.142331287979069	-0.329922023937228	0.109820821582044	-0.238395212237663	0.011132132271352	0.191360188200643	0.124497328867277	-0.215106700403525	0.209946679244182	-0.137165497284749	0.0293232019606652	-0.0420180837220408	-0.107803839607339	-0.118484392794529	0.10212268545874	0.158998721162127	-0.0343770934589449	0.0723494348011325	-0.00811639384745185	0.0021677916505135	0.000878413640040433	0.00817326805465694	0.0210053608085033	0.014257435162783	0.0143591034644615	-0.0121170323521104	-0.000199018014209618	-0.00599919941011524	-5.46958311975487e-15
SRR3131712	18.3902725227086	2.09793496497597	1.30611279102161	4.42580191012577	3.48578970801842	2.39264898529147	2.31977502803834	-1.64295849819466	-4.40900783240596	3.96478020490162	-6.29124260239451	1.35665226397885	2.10376082059408	0.95385840644802	-2.59464423388376	-1.97470258848581	1.127334365741	3.11227722774051	0.469334268095821	1.44076925078323	-0.0177267550443667	-1.86140840477992	-1.15710372763576	-0.976001578296366	1.2717550903458	3.32642014692493	1.90719883565961	-2.03318767288239	0.610191435921768	-3.86154302569625	-0.238542467474071	-2.10779824239797	-1.86457035255853	-0.832687898439937	-1.24578446595401	-0.393289793275825	1.59274075329414	3.06348848469253	0.770775389631601	0.56063154602347	1.47176519257876	2.66034462157637	1.80957166716833	-2.66978142222866	3.44556635863034	-0.408523643618918	1.21241701205149	2.83702601260475	-0.948205437180012	-0.608730703642874	-0.941471926659303	0.234447416347871	0.633956948977718	0.832465450142528	0.220014774374693	-0.277663262330531	-2.00093904874718	1.12821689551462	3.27932703598341	-2.21797516722823	-1.96758372724261	0.468799723555987	-0.526398476358742	-0.557587765757536	-1.81002541385015	-1.57825077219541	0.284278317045617	-0.619234203135551	-0.664974826245256	-1.54648168921977	1.81194265509888	-0.718985939743266	1.03915656664435	-0.505961947304772	1.0245980348978	1.62711944333298	-1.96235980604153	1.60706875791637	1.75090432206632	1.10931859698114	2.03737212013454	-0.683202270569121	-0.838903759326723	0.673229757458571	0.671716641087069	-0.331817444561502	0.519890818233832	-0.305352199869045	0.321405183190708	0.403223989417184	0.203457628469284	-0.190444777312858	0.35772074833781	-0.021662906183149	0.229017278441612	0.179779354390574	-0.012173086997535	-0.0887810387865022	-0.00204118378834627	0.0465417589202689	1.38777878078145e-15
SRR5650137	-34.8077820332877	-3.6729211425541	-2.62406341328802	-3.43680708744925	-5.71460913190113	-0.960181106066817	-0.655139773613595	-19.2548408766686	0.844799396725836	-8.46634551826409	-8.13396873448311	15.9680357784007	-0.291264097486793	-1.19614537549453	6.36004182579768	-1.13815770516096	-0.494680533492397	-2.16461846025974	-0.0177743695075825	1.83806808898006	4.34494737909216	-0.119670373734716	5.2412443630809	9.5027101884636	-4.81696353678482	2.33189251687432	2.71459078029073	-1.11305303524173	-0.0939014408037483	5.53082548190559	-1.49789588539322	2.34784317476239	-0.935195886861018	-1.77306731903124	2.20263261224996	1.47147204285952	-2.36064187330971	4.03489736858197	-1.78616516436721	0.888307044575622	0.631833548699018	0.614616405104659	0.397123354453057	-1.53493942963434	-2.50899949744248	-0.208390149820675	-2.276584568131	2.17967650564532	0.414546854204853	-0.485852417964419	1.07147329628842	-0.852478111262788	0.300575283995342	1.55814803412119	-1.13005721494386	3.97000750085857	-2.21766633752876	-1.02676695148033	0.12152275321989	1.74253066370661	0.427940956945982	1.77331170739524	-1.11567791759588	1.79861688988794	1.70602977081195	-0.915261076698052	0.390570214204263	-0.00356816050682084	-0.123099494699319	0.658248024077242	0.625652176581255	-0.224019007021845	0.404117953464589	0.977485584307758	-0.347655552126078	0.700743009516311	0.178629524965236	0.0149706464652204	0.502723774931738	-0.00385790795152321	0.291289039605324	-0.489479529704909	-0.00683162308349665	-0.0543156160656381	0.2521783091879	-0.0339307888829257	0.0670740315692354	0.032699225629055	0.0178486059087027	-0.0203039158413546	-0.0575905414383986	0.0277678432573379	0.016905259293994	-0.0555245971467202	-0.0115619086515654	-0.0191786954735576	0.0368377749958555	0.0172085495579926	0.00633907243763757	0.00882007502445576	-3.12250225675825e-15
SRR3131702	16.3682683647846	8.95427793409826	12.2771637682815	11.3544443086481	11.5334381325922	-7.80312678507161	9.50532489641886	-8.41142887145814	-5.09187488821355	7.07496714377872	-3.6953141406887	0.269422332599063	0.843938362508134	1.06030636695243	-1.20996776248124	-1.18019285650288	-2.18616721134734	-3.62701217530163	0.808566766184898	-0.746005170384909	2.7144219941465	-0.487810838943633	-1.50967810027814	-1.01834212684555	1.60889255324409	0.153148523484179	-0.492581754343442	0.59671966989439	0.563977945368172	-0.345221910072158	-1.62162828959458	1.00572591104117	0.653511535277373	-0.133898335847624	0.770073327283615	-0.00421932947253634	0.138301774040063	-1.76053826033184	-1.98306846842193	0.58578688310835	-0.766433120333492	-1.21078116114854	-0.86152434855241	-1.07496229503504	-0.12992529696725	1.68081411176854	0.729867521437398	-0.660734457546955	1.09580760773617	0.381653392611624	0.901289425723445	1.42200251918255	-2.13102339532127	-0.0746095327655509	-1.40902506399804	1.01221687924534	1.98555015477939	-1.47437638972369	-0.415351462942874	0.563578904231463	0.606049887434398	1.14181503115375	-0.0565152788916218	-0.464565856664653	-1.26824670648631	1.07728562597427	-0.594640496891942	-0.904673910430052	0.605682948286227	1.75141700425628	-0.880076690879311	2.08680558374505	2.501615139719	-1.23382194034775	-1.86778123071266	-0.480517951768735	1.96238226118138	0.603164471570026	1.35991812374157	-0.0552121171291496	0.421514826730355	0.29192778235508	0.371563007943689	-0.966947708848453	0.761433224784547	0.0133908373590069	0.664034751308818	-1.49850548014475	0.332828363645094	1.23283234074187	-0.0363939054845011	-0.31062199269196	0.815400636133877	-0.59239181179772	0.44416817186941	-0.149520021093425	-0.124966925230229	-0.242779749306739	0.0786724211618551	0.0170194950622297	-1.85962356624714e-15
SRR5650113	-40.7028399078094	29.042244360547	-9.85277462704702	18.3019306142615	-11.2177519790754	3.69341622463202	14.3566614642184	11.3641580671	7.67684574291103	-6.12838553014664	0.341504008836014	2.16149028363957	0.359315894172243	-1.48692272360597	-0.193239615632477	1.21782235679068	0.34999997282964	-1.6739770626479	1.42406951796452	2.01154907187926	1.09934350072917	0.941678751368226	0.246058977161468	1.29914005128569	-1.24124410954955	2.47958690607327	-0.0355484051874584	1.09347207161338	-0.0193430952261349	1.33248757947356	0.448815798726761	-3.59977444166569	0.274871622310283	-0.791868572658954	0.0143352858270569	-2.30894954846433	-0.804943974864783	-4.20222589263486	-1.52711206133739	0.408590438410983	-2.06162711239292	-0.256947640948512	-0.384006173522484	1.58396068264474	-0.0680949923602844	1.59321759238884	2.48477576677613	2.63205811476475	-2.95872689200391	-1.76991820531782	-1.50268084961749	1.64615954666558	-2.65659911655748	-2.49547222890033	-3.5122422059796	-0.459207291977196	0.798201473554362	-1.71441076207135	-3.03940877425793	-1.35033580785351	1.20489783185543	0.0107861043724701	1.40845549104522	1.35946503873603	1.60248177523405	-2.10375645357086	1.3503005642491	1.41379175499535	-1.03831388538091	-0.648493518537739	1.38622935031135	-2.82575726199111	-0.596602119774151	-0.544109721507249	-0.903380367695095	-0.0150548474711098	-0.227560957276224	0.342516275593233	0.039050246577733	0.845140025318651	0.648246098662648	0.235404627285213	-0.07893988744042	-0.0234524572364838	0.230438628671686	0.254274766176048	0.154615605757343	-0.143303336613745	0.0323296388540932	-0.000773885222968455	0.112944702993648	0.0314156315990696	-0.00244625986001951	-0.0122567522303422	-0.0723962352489574	0.0364164342607268	0.00369125882246012	-0.0203891783491167	-0.00334614194096122	0.00555970474494764	2.88657986402541e-15
SRR3131744	40.5446032237897	-1.2372861322833	0.672836497731205	0.389793009787639	3.1886208440222	3.93766071930998	1.98264005928471	-1.18967637555933	2.3370589324251	-5.44614547898609	4.9250363766576	-4.40662953340366	-12.2481867484139	5.61982165002953	6.53976735674317	3.45414780687352	2.24604405156567	-2.13480003143477	5.25396185067713	-5.73246254987132	-4.57214334602241	1.49861655337214	4.01738269922575	0.0862514873476765	-1.64629306251018	1.10903835212563	-0.433319074743683	1.29328992356361	1.08372006086844	-0.922243646170375	-1.12032423284563	-1.47288722745288	-1.37270161112862	0.64899604362177	1.31081314824372	0.749531121536956	-2.02625254777418	-0.203551992968682	0.577307785232163	-0.594919958460739	0.22846764037458	1.48383799566286	-0.880368189090112	-0.718386932603056	-0.635811009181257	-0.605714653392937	-0.074842153056686	0.408907882703048	-0.49121223949053	-0.561871524738161	1.16843266158354	0.240674441871084	-0.460074047896173	-1.06698723666753	1.21580851070834	-1.23940211160664	-0.623827689423157	0.718670974925685	0.640375315904236	0.0610037712517887	0.292283284553712	-0.302413126260694	-1.44777396447683	-0.780913345748226	0.563308440404693	-0.60661809044578	-0.470748042692871	-0.287276387256142	0.186804430965487	0.557058896709075	0.386162195751416	-0.245369835099426	0.774123993004884	-0.398672461704903	-0.527405165828791	-0.64877157345194	-1.10356631957572	0.691798847794583	0.551090781958217	0.0818866396919953	0.390328649011945	0.385316699424694	0.194402130135286	-1.0784445943489	-0.402875879329883	-0.323954741961867	0.0872929620991457	-0.216634495735193	-0.722703568442884	0.190425679481994	-0.463430005312446	0.461331621420224	0.120443974719566	-0.336667193246121	-1.29916287753773	0.384756463471775	-1.13266266956355	-0.110318796746001	0.418329358282579	-0.0255785305682126	5.21804821573824e-15
SRR3131770	40.0505111112019	3.3111638296349	-0.855248552411481	-14.425058821556	-11.2324434189875	-4.05821084054204	-9.98361172583579	1.59599535549611	8.14450851509635	-5.3293476690545	7.19528797092315	-0.959579424042828	1.49113340482261	9.24883802627072	8.7421029678192	-0.600579827503912	1.8335464300802	0.511704765046071	-7.9255680647209	2.02488171496362	2.38157359601163	-2.16522023566681	-4.27067239600604	0.754324036926656	-0.732937384272847	-1.21221564599935	0.025147496197411	1.92530608526942	-1.19198905394512	-0.0233107265410539	2.43171505407637	-0.200666677841799	2.87111541571789	-2.06173673230996	0.744070934598183	-1.00566797412446	1.19409254508718	-0.621879740764634	-0.350813491328667	1.06196588649988	0.283614409189417	-0.706745438769242	-0.280375139005871	-0.125562533797434	-0.58766023147182	0.775431708931018	1.1347242369403	0.0650005304551024	0.339987240567759	0.886210734755161	0.560258721333815	-1.09349277508689	-0.100851454727433	0.319713764570106	-0.652692910833189	0.565302383859431	-1.07321987514363	0.32155505951546	0.0131952958018341	0.244941669046608	0.245835496822279	-0.774190368733728	1.17406253196308	0.27895721994263	-0.188802744280358	-0.242211038240814	0.467174753183651	-0.589283296592983	-0.674986930888747	0.542194684616646	0.0772292589217617	0.381501497943992	0.720572141956274	-0.752293691217226	0.41962564727414	0.771974165250823	-1.28461772619044	-0.239543256843927	-0.70119466054338	0.65166674939297	0.0724350597941139	0.0480963428953441	0.301231733899604	-0.208115561676853	-0.402398310353355	-0.188584552417065	0.111070344703645	-0.632304680947709	-0.580931147385405	0.0951427132725403	0.403823606720468	0.00158723038501245	-0.135794340974304	-0.149187937053861	0.358274774652188	0.403361120808508	0.236622958126162	-0.474284821801973	0.290593790978638	-0.94694030689454	-4.45476988630844e-15
SRR5650121	-4.75599978031907	-17.8475056219028	-27.4631924410091	2.17409425238584	1.12665409763089	-12.7305492912191	11.9678903120796	0.820665418423542	2.43690679543808	-0.26986309385889	-0.5271585813175	-7.93523574742111	5.29288712283525	-5.57561144440851	6.90587779230534	-3.84977100068947	-6.54263563547195	2.16639563989571	-2.38065922377491	-2.06544255148415	-3.24087291544909	-0.26448259556913	-0.869622994545216	-0.010025883948709	-1.47351452212493	3.62557318196	-4.05115818471778	1.19883804560225	-4.53257259707088	-0.407671255631297	0.744389235355926	8.76932629333546	1.04991878495334	-3.24771838771962	-7.61398599674103	3.51957836778246	-1.07578431377861	-2.52046185697363	-0.167810550409565	0.98261218118325	-2.64048926178726	0.10588166621268	-1.95503209279884	-1.5924156584945	1.6035761099383	0.427935883260707	-0.0661989608779026	2.14897760877946	-1.62753662107647	-0.642502590411284	1.65103317826857	-1.76359187330738	-2.40462740538275	-1.43000133243373	1.41913568379452	-1.25626332463513	-1.31390121205938	-0.932832860440944	0.638398526588464	0.0550063997859927	0.260015951910548	1.6437036899126	-0.430784471912826	-0.241911868127088	0.3919509621483	0.174634484940371	-0.476292982355081	0.726024521066635	0.81074440936459	-0.931802406876301	0.474615935251	0.808731592669847	0.559928185181346	0.0928643180989071	0.582092284446786	-0.254684561855197	-0.0993633728590787	-0.222654608986869	0.287040035151313	0.129943735988781	-0.158568823119819	-0.0525015503322721	0.0177120490581947	0.0955239952899384	-0.15607059189432	-0.114467774322751	-0.0817378498258831	0.109839993397722	-0.0103876327157435	-0.0122170845488556	0.00715359177551175	0.00154484722105572	0.00295855130229535	0.0541187775369216	-0.0197226754211317	-0.0268772286120476	0.00680174272975915	0.0106868714517539	-0.00741932571378714	0.00601358144203235	2.41646980203569e-15
SRR3131732	24.5679034514324	-2.61339122107519	-5.3165257221396	-1.45235381513537	-1.56927539053659	7.53456160736117	1.3470659210875	3.19687034521019	-3.42870629854761	1.18204189508102	-4.0242863019221	-0.145596858401411	0.997575880056621	2.09684431532517	3.36459486280059	-0.791724922051798	1.83416315255905	-1.85692281033234	-9.14243135720749	0.550082086223611	-0.224744172148467	6.057950044485	-0.265831883961298	-0.368527880167791	1.39470002811341	2.36076077152176	1.30617944752353	-2.52891256495589	-0.831481335951604	0.620729782878803	-0.71260914575257	-0.754394705737696	-2.35411289549292	1.56763938056624	-1.66225185170774	1.6761485129452	-0.621790418704634	-0.340625220875426	-0.169914277983737	-0.17706373389978	-0.0527979286737845	0.000239827758161108	-0.456667231485274	2.88236081218191	-0.520716212683582	-1.61837729015595	-2.65575406088974	-1.97623786109574	0.0119850703871438	-0.445854986514717	-2.09358897480516	-0.351617039099491	1.7937501078182	-0.725765370272805	0.264007563921066	-0.792439050856826	0.440653119747099	-1.01113050079658	-0.430718480903477	-1.10492296205683	0.286996669304441	0.547766931470911	-1.32569208125946	-0.467250445745448	0.848750303479971	-0.090174305787121	-0.378248928500135	0.421525965422034	-0.0498093505689705	-0.288464338302398	0.052909200783354	0.0443860838717922	-0.656035323609037	-0.585533690315867	-0.889808338077008	-0.378046990797927	0.323679482903224	-0.012283958645094	-0.140953917621896	-0.489044601770767	1.58395152552457	-0.264925264099176	0.308221223410468	0.594157863764849	0.954587043914137	0.288682668327526	-0.215439747832221	-0.698483931405473	-0.14141826094138	-1.30913774699159	-1.6081230152427	-0.546906775189828	0.869869241359428	0.670804075207867	0.373601340375939	-0.450838450849535	-0.406962411668344	0.0176748138569538	0.0926931543124829	-0.277458834057315	3.42781358853017e-15
SRR3131768	36.6186397644594	3.61171859686461	-0.204749355032439	-9.29348920145592	-7.10309125438243	-1.76170733537407	-7.25033566928296	0.885748038794532	4.48152755868983	-2.64793796572427	4.09858612928467	2.4318187858748	7.76236001128338	1.31320366810732	-3.45783202071232	-2.47542340742425	0.440025711821755	2.49256800074882	2.72609635065524	-2.19048352380704	0.422566360961159	-2.38689894080469	4.68107273671576	-4.58648274198178	-1.00096728812066	-1.61870474860248	2.92107900012407	-3.50193329737856	-4.73884375579941	3.47075210541144	-3.5654256708027	-2.14265390433748	-1.79524807910624	-2.56662330593683	2.86695815442219	4.69392513506468	1.11606825716931	4.19814307844417	0.733119787740663	0.748523776242098	1.47148510359118	-2.23805191492759	-0.890690768858457	1.60775022835739	3.09515391263737	-0.322485016613981	1.7570498080738	0.531968664092501	-2.50358044619901	-0.664492101584416	0.304276782337379	-0.664088360811371	-2.30491448773316	0.00616161415547075	-0.904786406370378	-1.98369295370812	-0.520140286951906	1.11371613726878	2.2776938257347	-1.04315280871398	3.41309832305013	-0.400758200131124	0.117212195899739	0.817178334979559	0.578485164956182	0.242484110649081	0.0255064256144377	-0.271026359605961	-0.0542162016915467	-1.78681110940424	-1.23822669144753	-0.182961774483397	0.430260685429892	0.0517769954005101	0.285981090079686	-1.36941775055212	0.912606314142984	-1.90101188451829	-0.147864876265472	1.03888162043766	-0.6648473568742	0.474319949513011	0.470658677047389	-0.180299913464536	0.703267896272825	0.558796294446266	-0.205716195596618	-0.536076444402904	0.468386790114726	-0.149157951221472	-0.252067301675926	0.352781088029664	0.158954402253168	-0.340495506353998	0.0477160452208386	0.14393877688971	-0.0136257137466867	0.0345740766751063	-0.0857186461420869	-0.01408789775734	3.53883589099269e-15
SRR3131788	22.9072449895966	-3.16488697360859	9.10885144314724	12.9279153396214	15.3401173484594	7.07848754118681	8.77710650984595	-1.25344530560008	-6.55709249827133	-6.87679741137297	14.7850396918632	2.8842618804434	6.26851007606763	0.83599189391174	0.293603184801966	1.96237145831651	-9.59594149967511	6.01557875377999	-2.30838851194384	9.81416459039095	-5.48354829971879	-6.56750540207344	1.9893969749246	3.46218132451857	-2.18855860653551	-2.46902951206907	-0.178823600543176	-1.52682756518267	1.61711696013559	-0.322500881233501	0.696498279184183	-0.507246971536525	0.239301385348323	0.790660316131896	1.0524664134824	0.732100167844032	-0.454458815138783	-1.30412516694853	-0.0515217966203076	-0.690431826705131	1.00133371467082	0.190646556970303	0.283623943690234	-0.0967539495148314	-1.28241803371261	-0.744971952800287	-0.120990344466612	-0.026342909196392	-0.104884082330611	-0.264855577458716	0.100610297619413	-0.458882838218034	0.534133169815214	-0.386054697173298	0.689171050407528	-0.575489514382152	0.805432692320445	0.694569397788863	-0.708054255212906	0.351102191740017	0.0179556236025337	0.190434653057359	0.0291608153417254	0.0169769185744315	0.256352010959754	0.203307804462601	0.0433361429655968	0.125618933751326	-0.0171909834602174	0.191054649326434	-0.494104136151569	-0.192478206000391	0.320856271775751	0.0786630794606807	-0.0789397493880128	-0.0804899328554768	0.32871367131082	-0.551349289050443	-0.189806826394845	0.418927045143455	0.118028615243315	0.683165821467865	0.760992940701893	0.214586191578111	0.249871706198378	-0.047653155148638	0.50711695137118	1.22593813588742	-0.436547969465921	0.311559204433015	0.0129639803775453	0.0676465215626188	1.08723599890262	0.735580480837497	0.385231522146692	1.13944823931509	-0.128940335548317	0.10091269480513	-0.016368072805623	0.0863667203603856	4.63518112781003e-15
