SRR3131774	0
SRR5650076	-1
SRR341693	2
SRR3131718	0
ERR260200	3
SRR5621394	0
SRR5650073	3
SRR5597390	0
SRR341721	2
SRR5650056	3
ERR260193	3
SRR5650061	3
SRR341649	2
SRR5597294	0
SRR341610	2
ERR260157	3
SRR5597388	0
SRR341665	2
SRR413670	-1
SRR341650	2
SRR413671	-1
SRR413669	-1
ERR260174	3
SRR5650119	-1
SRR341609	2
SRR5650063	-1
SRR3131724	0
ERR260153	3
SRR5650086	3
SRR5597407	0
ERR260197	3
SRR2912794	-1
SRR5597416	0
SRR5597365	0
SRR5597292	0
SRR3131780	0
SRR5597418	0
SRR1761675	1
SRR1930143	1
SRR5650074	3
SRR5650060	3
SRR341643	2
ERR260170	3
SRR5650068	-1
SRR5597332	0
ERR260160	3
SRR5650120	-1
SRR341623	2
SRR341672	-1
SRR5597318	0
SRR341613	-1
SRR5597344	0
SRR5650042	3
SRR5621412	0
SRR5650036	2
SRR1930244	1
SRR5650041	3
SRR5650027	3
SRR5597411	0
SRR5597360	0
ERR260218	3
SRR3131720	0
SRR413672	2
SRR5621413	0
SRR1761672	1
SRR5650118	-1
SRR5597284	0
SRR3131886	0
SRR2912775	-1
SRR1929408	1
SRR5621382	0
SRR341656	2
SRR5650075	3
SRR3131846	0
SRR3131760	0
SRR5597370	0
SRR2912809	3
ERR260233	3
SRR5597352	0
SRR3131716	0
SRR5621380	0
SRR5621408	0
SRR3131840	0
SRR5621402	0
SRR341597	-1
SRR341635	2
SRR2912799	3
SRR413727	2
SRR5597349	0
SRR3131838	0
SRR5597335	0
SRR3131810	0
SRR5597274	0
ERR260137	3
SRR3131704	0
SRR5597397	0
SRR3131870	0
SRR5597350	0
ERR260167	3
SRR413668	2
SRR3131708	0
SRR1761665	1
SRR3131766	0
SRR5650114	-1
SRR5621387	0
SRR5621419	0
SRR5597394	0
SRR5597438	0
SRR5621374	0
SRR5650058	-1
SRR341723	2
SRR5597319	0
SRR341637	2
SRR5597423	0
SRR3131754	0
ERR260147	3
ERR260158	3
ERR260211	3
SRR5621370	0
SRR5650079	3
SRR341664	2
SRR341644	-1
SRR5597321	0
SRR341607	-1
SRR341598	2
SRR5597309	0
SRR2912790	3
SRR5597289	0
SRR3131818	0
SRR341688	2
ERR260206	3
SRR5621384	0
SRR3131730	0
SRR1761707	1
ERR260156	-1
SRR5597275	0
SRR3131860	0
ERR260145	-1
SRR5650077	3
SRR5597420	0
SRR413730	2
SRR5621391	0
SRR3131862	0
SRR341616	2
SRR1761698	1
SRR1761704	1
SRR341605	2
SRR5650057	-1
SRR1930136	1
ERR260208	3
SRR5597421	0
SRR341601	2
SRR341715	-1
SRR5597298	0
SRR5597391	0
SRR341680	-1
SRR1930122	1
SRR5650064	3
SRR341707	2
SRR5597399	0
SRR1930138	1
SRR3131864	0
ERR260181	3
SRR341591	2
SRR341667	2
SRR2912784	3
SRR341697	2
SRR5650053	3
SRR5650091	3
ERR260140	3
SRR3131802	0
ERR260179	3
ERR260188	3
SRR3131836	0
SRR1930141	1
SRR341683	2
SRR5597328	0
SRR5650081	-1
SRR5597392	0
SRR341628	2
SRR5621393	0
SRR341621	2
SRR341651	2
SRR341695	1
SRR5597315	0
SRR5597356	0
SRR1930133	1
SRR3131700	0
ERR260148	3
ERR260143	3
SRR5650117	-1
SRR341716	2
SRR3131824	0
SRR341581	2
ERR260186	3
SRR341653	2
SRR3131768	0
SRR5597281	0
SRR1761669	1
SRR3131890	0
SRR3131858	0
SRR341698	2
SRR5597342	0
SRR5621418	0
ERR260225	3
SRR5597278	0
SRR341704	2
ERR260196	3
ERR260205	3
SRR5650031	3
SRR5597417	0
SRR2912805	-1
SRR341696	2
SRR3131746	0
ERR260134	3
SRR5597389	0
SRR5621405	0
SRR1778451	-1
SRR341646	2
SRR5597401	0
SRR5650037	3
ERR260191	3
SRR341709	2
SRR3131828	0
SRR5621389	0
SRR5597374	0
SRR341612	2
SRR5597345	0
SRR5621373	0
SRR2912782	3
SRR5650083	-1
SRR3131848	0
SRR1761710	1
SRR5621376	0
SRR5621386	0
SRR5597334	0
SRR5621397	0
SRR5597312	0
SRR5597338	0
SRR5650051	3
SRR3131710	0
SRR341648	2
SRR3131814	0
SRR341668	2
SRR341619	2
SRR5597359	0
SRR341617	2
SRR3131694	0
SRR5597377	0
SRR5597396	0
ERR260201	-1
SRR5597431	0
SRR2912785	-1
ERR260142	3
SRR5650087	3
SRR5650021	3
SRR341652	2
SRR5597282	0
SRR341588	-1
SRR3131868	0
SRR341724	-1
ERR260141	3
SRR1761716	1
SRR1761671	1
SRR3131744	0
ERR260204	3
SRR5597382	0
SRR5597336	0
ERR260192	3
SRR341593	2
SRR5650052	3
SRR5621369	0
SRR5597339	0
ERR260183	3
ERR260165	3
SRR341589	2
SRR341711	2
SRR341674	2
SRR5650071	3
SRR5597422	0
SRR341719	2
SRR341642	2
SRR5597303	0
SRR5650044	3
SRR5597381	0
SRR341670	2
SRR3131750	0
SRR5597302	0
ERR260185	3
SRR5650050	3
SRR341694	2
SRR5650084	-1
ERR260144	3
SRR3131796	0
SRR3131854	0
SRR341669	2
SRR341611	2
SRR5621411	0
SRR341632	2
SRR5597341	0
SRR5650088	3
ERR260227	3
ERR260163	3
ERR260232	3
SRR3131742	0
SRR1929484	1
SRR5597286	0
SRR5597409	0
SRR5597279	0
SRR5597384	0
SRR5597331	0
SRR5650100	3
SRR341634	-1
SRR3131856	0
ERR260217	3
SRR3131776	0
SRR2912804	3
SRR5650034	3
SRR5621372	0
SRR1929563	1
SRR341691	2
SRR5597320	0
SRR5650094	3
SRR3131748	0
SRR5621396	0
SRR341654	2
SRR341686	2
SRR2912780	3
SRR1930134	1
SRR341594	2
ERR260154	3
ERR260133	3
SRR341631	-1
SRR5597354	0
SRR1761708	1
SRR5597340	0
SRR5597364	0
SRR5621410	0
SRR1930179	1
SRR5650046	0
SRR341681	2
SRR5597327	0
SRR3131878	0
ERR260150	3
SRR341701	2
SRR413634	2
SRR3131732	0
SRR341725	2
ERR260149	3
SRR5597368	0
SRR2912801	-1
SRR5597293	0
SRR341682	2
SRR3131784	0
SRR5650038	-1
SRR2912797	3
SRR1761717	1
SRR341659	2
SRR2912776	-1
SRR5621371	0
SRR2912779	3
SRR5650065	-1
SRR3131806	0
SRR341717	2
SRR3131788	0
SRR3131888	0
SRR341640	2
SRR5597325	0
SRR5650040	3
SRR1761667	1
SRR5650104	3
SRR5650069	-1
SRR5621417	0
SRR2912810	3
ERR260132	3
SRR341679	2
SRR5650059	-1
SRR5597432	0
SRR5597310	0
ERR260168	3
SRR2912783	-1
SRR5597358	0
SRR1761721	1
SRR1761701	-1
SRR5650095	-1
ERR260216	3
SRR5621415	0
SRR5597343	0
SRR5597398	0
ERR260178	3
SRR3131698	0
SRR413633	-1
SRR5650033	3
ERR260151	3
ERR260159	3
SRR3131696	0
SRR1761709	1
SRR341718	2
SRR1927149	1
SRR5597272	0
SRR1761668	1
SRR5650113	3
SRR341690	2
SRR5621406	0
SRR5650111	-1
SRR5597395	0
SRR5650090	3
ERR260209	3
SRR5650035	-1
SRR5597373	0
SRR5597393	0
SRR1761699	1
SRR341633	2
SRR5650107	3
SRR3131712	0
SRR5597280	0
ERR260207	3
SRR341699	2
SRR1930123	1
SRR5650045	3
SRR1930140	1
SRR341584	2
SRR5621409	0
SRR3131736	0
SRR5597427	0
ERR260138	3
SRR3131756	-1
SRR5597387	0
SRR2912800	3
SRR2912807	3
SRR3131800	0
SRR3131880	0
SRR2912788	3
SRR341636	-1
SRR2912787	3
SRR5597361	0
SRR5650066	-1
ERR260169	3
SRR5597290	0
ERR260210	3
SRR5650116	-1
SRR3131792	0
SRR5597378	0
SRR1761670	1
ERR260164	3
SRR3131738	0
SRR341595	2
ERR260139	3
SRR5597426	0
SRR5597383	0
SRR3131794	0
SRR5597323	0
SRR5597285	0
SRR5650023	3
SRR3131804	0
ERR260198	3
SRR3131764	0
SRR413726	2
SRR341678	-1
SRR5597419	0
ERR260224	3
SRR5597322	0
SRR5650072	-1
SRR341618	2
SRR5597317	0
SRR5650025	3
SRR5650108	-1
ERR260202	3
SRR1761719	1
SRR3131816	0
SRR5597306	0
SRR3131874	0
SRR341662	2
SRR341624	2
SRR5621407	0
SRR341604	2
SRR1761703	1
SRR5597326	0
SRR5621377	0
SRR5597314	0
SRR3131722	0
SRR1930132	1
SRR5650047	3
SRR341600	2
SRR1761674	1
SRR5597404	0
SRR3131844	0
SRR413725	2
SRR3131834	0
ERR260231	3
SRR5621388	0
SRR3131892	0
SRR341685	2
SRR341614	2
SRR1930144	1
SRR5597385	0
SRR3131830	0
SRR5650093	3
SRR5621403	0
SRR5650078	3
SRR5650115	-1
SRR341655	-1
ERR260155	3
SRR3131778	0
SRR5597305	0
SRR1930176	1
SRR5650022	3
ERR260176	-1
ERR260230	3
SRR1930142	1
SRR3131728	0
ERR260219	3
SRR5597291	0
SRR341661	2
SRR2912786	3
ERR260180	-1
SRR1761714	1
SRR1761718	1
ERR260199	3
SRR5650028	3
SRR5650105	3
SRR341615	2
SRR5650067	-1
SRR5621383	0
SRR341625	2
SRR5597406	0
SRR5597273	0
SRR3131872	0
SRR341602	2
SRR341608	2
ERR260194	3
SRR5621392	0
SRR3131876	0
SRR413626	2
SRR5597277	0
SRR5597380	0
SRR5597351	0
SRR5597413	0
SRR5621378	0
SRR5597307	0
SRR1930128	1
SRR5597330	0
SRR341585	2
SRR5621398	0
SRR341700	2
ERR260228	3
SRR413632	2
SRR341582	2
SRR341606	2
SRR5597295	0
SRR5650096	3
SRR3131842	0
SRR3131752	0
SRR3131786	0
SRR5621385	0
SRR3131790	0
SRR5650048	3
SRR5597299	0
SRR3131832	0
ERR260190	3
SRR5597270	0
SRR5597425	0
SRR2912792	3
SRR5597371	0
SRR341587	2
SRR5621375	0
SRR3131822	0
SRR5621414	0
SRR5597435	0
SRR5597300	0
SRR2912778	3
ERR260166	3
SRR341658	2
SRR341603	2
